"","iso2c","year","income_pc","market_wealth","final_consumption","household_expenditure","share_capital_income","share_labor_income","labor_income","Pi","C","K","f","g","r","country"
"879","JP",1985,25946.7355321979,16585668995900.6,525061940154.852,1897696003019.14,0.256995856761932,0.743004143238068,2333647088831.57,2333647088831.57,2422757943173.99,16585668995900.6,0.00566169025476062,0.0537764587234386,0.0594381489781992,"Japan"
"880","JP",1986,26433.1481472685,18322695852581.5,538032374514.394,1940696712037,0.263303726911545,0.736696302890778,2369109753106.97,2369109753106.97,2478729086551.4,18322695852581.5,0.00660928018468969,0.104730587419189,0.111339867603878,"Japan"
"881","JP",1987,27372.2427453812,22014099022087.4,552254668780.489,2021511290707.14,0.266563594341278,0.733436405658722,2454045668968.86,2454045668968.86,2573765959487.63,22014099022087.4,0.00653398885633393,0.201466159740124,0.208000148596458,"Japan"
"882","JP",1988,29196.8064779801,25487291320171.7,576075034433.462,2129966217032.38,0.275337278842926,0.724662721157074,2597018609299.98,2597018609299.98,2706041251465.84,25487291320171.7,0.00495240082532883,0.157771267159266,0.162723667984594,"Japan"
"883","JP",1989,30489.5894259515,28339426925461.4,612914529984.738,2234560527685.18,0.27550858259201,0.72449141740799,2721530039875.01,2721530039875.01,2847475057669.92,28339426925461.4,0.00494148304002909,0.111904225892864,0.116845708932893,"Japan"
"884","JP",1990,32024.8219929717,30559420120177.3,640410875989.539,2353240683163.87,0.278153300285339,0.721846699714661,2857516921948,2857516921948,2993651559153.41,30559420120177.3,0.00480371877538233,0.0783358534579715,0.0831395722333539,"Japan"
"885","JP",1991,32686.683604054,30216858541804.2,665113413914.646,2396054208569.37,0.270212918519974,0.729787051677704,2960344782826.3,2960344782826.3,3061167622484.01,30216858541804.2,0.00329923929384861,-0.0112096884373451,-0.00791044914349644,"Japan"
"886","JP",1992,32625.5774186298,28782129141825.2,687157990876.754,2458639327358.91,0.24911667406559,0.750883340835571,3051642589626.54,3051642589626.54,3145797318235.66,28782129141825.2,0.00311596681961039,-0.04748109066315,-0.0443651238435396,"Japan"
"887","JP",1993,32394.3533008968,28004604740803.6,723415734587.225,2505421516007.15,0.239473059773445,0.760526955127716,3078069755256.47,3078069755256.47,3228837250594.38,28004604740803.6,0.00523823288384958,-0.0270141377377008,-0.0217759048538513,"Japan"
"888","JP",1994,32471.5134334399,28663588910730,756891994683.569,2590114687389.73,0.224680721759796,0.775319278240204,3153645282395.31,3153645282395.31,3347006682073.3,28663588910730,0.00690462877329067,0.0235312790887662,0.0304359078620568,"Japan"
"889","JP",1995,32936.8635968684,29492086560013.7,808695013072.872,2651522773385.09,0.235984265804291,0.764015734195709,3159878893907.94,3159878893907.94,3460217786457.96,29492086560013.7,0.0104780630745644,0.028904184045618,0.0393822471201824,"Japan"
"890","JP",1996,33735.9653016786,29731230860528.2,828611256763.303,2704601188630.22,0.251507848501205,0.748492181301117,3178078968104.22,3178078968104.22,3533212445393.52,29731230860528.2,0.0120416531589463,0.00810876165129314,0.0201504148102394,"Japan"
"891","JP",1997,34290.2114494489,29696495512643.2,853843237049.422,2768961771782.59,0.240945130586624,0.759054839611053,3283633325552.33,3283633325552.33,3622805008832.01,29696495512643.2,0.0114079260583177,-0.00116831180141751,0.0102396142569002,"Japan"
"892","JP",1998,33237.5472990563,29655912622840.1,935180169196.239,2733790527010.22,0.231494769454002,0.768505215644836,3230503186235.62,3230503186235.62,3668970696206.46,29655912622840.1,0.0147649580329829,-0.00136658851835757,0.0133983695146253,"Japan"
"893","JP",1999,32979.4093736028,30100138995667.3,883707085090.016,2771992292999.8,0.232537686824799,0.767462313175201,3205999080405.14,3205999080405.14,3655699378089.81,30100138995667.3,0.0151639338638436,0.0149793526328715,0.0301432864967152,"Japan"
"894","JP",2000,33450.6904282501,30294718028693,923709427699.324,2796988347802.21,0.247201859951019,0.752798140048981,3196202074906.62,3196202074906.62,3720697775501.54,30294718028693,0.0174250258668378,0.00646438985061757,0.0238894157174553,"Japan"
"895","JP",2001,33516.3323259753,29776285400033.4,952291716651.304,2870021648107.26,0.247882962226868,0.752117037773132,3209407600810.18,3209407600810.18,3822313364758.57,29776285400033.4,0.020231439796465,-0.0171129709201673,0.00311846887629774,"Japan"
"896","JP",2002,33529.5219033921,29215392856198.3,980824429745.554,2903102181660.73,0.259832948446274,0.740167081356049,3163877213268.14,3163877213268.14,3883926611406.29,29215392856198.3,0.0241819753023102,-0.0188368876876235,0.00534508761468669,"Japan"
"897","JP",2003,34128.7142426143,29169033591315.9,1002070325739.85,2930137981846.99,0.271431386470795,0.728568613529205,3175125218320.42,3175125218320.42,3932208307586.85,29169033591315.9,0.0259138425073686,-0.00158680956681388,0.0243270329405547,"Japan"
"898","JP",2004,35003.6284012029,29201091286892.5,998595567771.318,2992444734512.01,0.287249863147736,0.712750136852264,3188137451832.9,3188137451832.9,3991040302283.33,29201091286892.5,0.0275258639590126,0.0010990318028976,0.0286248957619102,"Japan"
"899","JP",2005,35584.698879661,29682745486337.7,1026462759724.97,3032881584031.41,0.289741635322571,0.710258364677429,3229250587147.99,3229250587147.99,4059344343756.38,29682745486337.7,0.0284268059865625,0.0164943903881217,0.0449211963746842,"Japan"
"900","JP",2006,36269.5538788448,30734033889645.7,992228544996.285,3093403976478.75,0.29341521859169,0.706584811210632,3277784872464.88,3277784872464.88,4085632521475.04,30734033889645.7,0.0272160689913939,0.0354174920844798,0.0626335610758737,"Japan"
"901","JP",2007,36976.1020875186,31275963436236,1043193731389.95,3138768573591.38,0.295363664627075,0.704636335372925,3335861991520.37,3335861991520.37,4181962304981.33,31275963436236,0.0275297514312305,0.0176328804912568,0.0451626319224873,"Japan"
"902","JP",2008,36350.7625709551,30741752526366.3,1030334865876.59,3183212635057.85,0.269298940896988,0.73070102930069,3402108230092.38,3402108230092.38,4213547500934.44,30741752526366.3,0.0259445011980647,-0.0170805580764573,0.00886394312160737,"Japan"
"903","JP",2009,33771.6147189646,29612272524255.3,1086936410300.98,3084032008069.19,0.246850118041039,0.7531498670578,3256505017533.86,3256505017533.86,4170968418370.17,29612272524255.3,0.0297466255397117,-0.0367409112783091,-0.00699428573859736,"Japan"
"904","JP",2010,35486.5469933783,29608337591128.8,1105529395583.21,3166420967716.58,0.272844135761261,0.727155864238739,3304414878136.51,3304414878136.51,4271950363299.8,29608337591128.8,0.0326734628141348,-0.000132881835506673,0.0325405809786282,"Japan"
"905","JP",2011,36440.9410594326,29470457771600.5,1168886785771.49,3252433505570.87,0.263062030076981,0.736937999725342,3432005508674.15,3432005508674.15,4421320291342.35,29470457771600.5,0.0334133849839858,-0.00465679030792833,0.0287565946760575,"Japan"
"906","JP",2012,37211.4244742815,29445893351088.3,1192154172114.17,3326194598000.42,0.269232749938965,0.730767250061035,3467501470658.13,3467501470658.13,4518348770114.6,29445893351088.3,0.0356576510484043,-0.000833526940862766,0.0348241241075415,"Japan"
"907","JP",2013,38308.6139426756,30385182941897.2,1213384222367.03,3412870618361.9,0.282835066318512,0.717164933681488,3497333523476.74,3497333523476.74,4626254840728.93,30385182941897.2,0.0383388373988817,0.0318988315147905,0.0702376689136722,"Japan"
"908","JP",2014,38769.7774646964,30902562894400.2,1221270305022.01,3387872524926.08,0.284224838018417,0.715775191783905,3522891176548.8,3522891176548.8,4609142829948.09,30902562894400.2,0.0357493866492899,0.017027376583263,0.0527767632325529,"Japan"
"909","JP",2015,39631.1982658188,30626791394203.8,1226641826040.79,3336845160213.66,0.295445621013641,0.704554378986359,3538433684730.36,3538433684730.36,4563486986254.44,30626791394203.8,0.033170494791221,-0.00892390385673848,0.0242465909344825,"Japan"
"910","JP",2016,39865.5010562705,30478076423474.2,1239686577854.35,3305171098377.25,0.283831566572189,0.716168403625488,3610716971820.91,3610716971820.91,4544857676231.6,30478076423474.2,0.0305007694860086,-0.00485571501158672,0.0256450544744219,"Japan"
"911","JP",2017,40803.9295475839,31003928195074.5,1247489817861.08,3360905852945.18,0.279828667640686,0.720171332359314,3706671945146.76,3706671945146.76,4608395670806.26,31003928195074.5,0.0295859788895665,0.0172534435669081,0.0468394224564746,"Japan"
"912","KG",1996,2754.07711977092,25236949858.1173,2306747295.87116,10233607888.2359,0.121363207697868,0.87863677740097,11292358499.0698,11292358499.0698,12540355184.107,25236949858.1173,0.051410026818136,0.0396119513530781,0.091021978171214,"Kyrgyzstan"
"913","KG",1997,2945.6735687952,26203023281.1999,2357230919.75319,9413347866.54108,0.1413434445858,0.858656585216522,11984901613.5448,11984901613.5448,11770578786.2943,26203023281.1999,-0.00849242196285309,0.0382801181804395,0.0297876962175864,"Kyrgyzstan"
"914","KG",1998,2846.44399265034,22475195146.6702,2509652048.21633,12376093322.872,0.104208059608936,0.895791947841644,12265683842.6138,12265683842.6138,14885745371.0884,22475195146.6702,0.0999908102342666,-0.142267100041252,-0.0422762898069856,"Kyrgyzstan"
"915","KG",1999,2923.66338544678,20521772679.1836,2779435310.37663,11279150089.568,0.141757920384407,0.858242094516754,12242214959.9273,12242214959.9273,14058585399.9446,20521772679.1836,0.080816670474444,-0.086914594277771,-0.00609792380332691,"Kyrgyzstan"
"916","KG",2000,3033.28288661692,21102068064.9619,3059987768.73291,10036350914.1051,0.169049739837647,0.830950260162354,12439159377.4804,12439159377.4804,13096338682.838,21102068064.9619,0.0320235154940691,0.0282770594358491,0.0603005749299182,"Kyrgyzstan"
"917","KG",2001,3289.35199612098,25244442269.6126,2832816778.86017,10482412496.3805,0.235093310475349,0.764906704425812,12533544607.1175,12533544607.1175,13315229275.2406,25244442269.6126,0.0370430360529941,0.196301812310462,0.233344848363456,"Kyrgyzstan"
"918","KG",2002,3262.85588974165,26001458563.1434,3003961245.99901,10892560505.2464,0.190956324338913,0.809043705463409,13269293153.6423,13269293153.6423,13896521751.2454,26001458563.1434,0.0248462053906443,0.0299874437884501,0.0548336491790944,"Kyrgyzstan"
"919","KG",2003,3529.10321107362,29566129096.684,2889703606.87976,13408998951.7766,0.213260918855667,0.786739110946655,14099752058.4647,14099752058.4647,16298702558.6564,29566129096.684,0.0845702749655974,0.137095021992093,0.22166529695769,"Kyrgyzstan"
"920","KG",2004,3683.92148258631,32320019655.7441,3338529684.80116,14003434889.858,0.268694669008255,0.731305301189423,13839557672.0773,13839557672.0773,17341964574.6592,32320019655.7441,0.118460109915934,0.0931434260485917,0.211603535964526,"Kyrgyzstan"
"921","KG",2005,3705.83180121899,34670207459.9919,3203177386.25585,15528767614.6622,0.273675501346588,0.726324498653412,13977974117.0941,13977974117.0941,18731945000.918,34670207459.9919,0.147090593831957,0.0727161625915058,0.219806756423463,"Kyrgyzstan"
"922","KG",2006,3884.68551251524,39111587000.5416,3381386239.28566,17995136228.1182,0.229309320449829,0.770690679550171,15708301716.6734,15708301716.6734,21376522467.4038,39111587000.5416,0.163489669257716,0.128103633232507,0.291593302490222,"Kyrgyzstan"
"923","KG",2007,4220.76623226775,45084887195.1505,3524911601.66333,18041370847.0622,0.254383057355881,0.745616972446442,16663022389.4998,16663022389.4998,21566282448.7255,45084887195.1505,0.125365919290307,0.1527245671347,0.278090486425008,"Kyrgyzstan"
"924","KG",2008,4318.80941558966,46685488287.9162,3774920440.86584,20389997077.775,0.262494206428528,0.737505793571472,17025928997.7816,17025928997.7816,24164917518.6409,46685488287.9162,0.158345489253597,0.0355019429423769,0.193847432195974,"Kyrgyzstan"
"925","KG",2009,4411.51582850259,46169564287.972,4235244307.49695,18009147194.6879,0.289583325386047,0.710416674613953,16967825396.7337,16967825396.7337,22244391502.1849,46169564287.972,0.113023688922558,-0.0110510571671105,0.101972631755447,"Kyrgyzstan"
"926","KG",2010,4177.72853437376,44383459254.4116,4147019329.61471,19366090458.135,0.277879565954208,0.722120404243469,16543582647.0481,16543582647.0481,23513109787.7497,44383459254.4116,0.15095501220741,-0.0386857675853289,0.112269244622082,"Kyrgyzstan"
"927","KG",2011,4246.77899342291,46171946571.1518,4282350685.01119,19913014245.1935,0.268616318702698,0.731383681297302,17245693029.96,17245693029.96,24195364930.2047,46171946571.1518,0.156582475025399,0.0402962578128123,0.196878732838211,"Kyrgyzstan"
"928","KG",2012,4486.7658891047,47986549994.4877,4863792708.1881,23199898779.4441,0.281956791877747,0.718043208122253,18144403528.3286,18144403528.3286,28063691487.6322,47986549994.4877,0.214833653244787,0.0393009946102129,0.254134647855,"Kyrgyzstan"
"929","KG",2013,4558.11723120444,47494412175.8314,4923148209.87646,25858673410.1823,0.255968689918518,0.744031310081482,19397213932.9816,19397213932.9816,30781821620.0588,47494412175.8314,0.237245805092987,-0.0102557449683894,0.226990060124598,"Kyrgyzstan"
"930","KG",2014,4611.70064308025,47283394243.97,4761964500.66496,26365984540.1687,0.233191430568695,0.766808569431305,20561466237.1557,20561466237.1557,31127949040.8336,47283394243.97,0.222478441559803,-0.00444300544409553,0.218035436115708,"Kyrgyzstan"
"931","KG",2015,4674.46361962661,44489997052.5287,5095683432.99254,25924557938.5196,0.249304950237274,0.750695049762726,20756235533.8618,20756235533.8618,31020241371.5121,44489997052.5287,0.217074218164007,-0.0590777636865091,0.157996454477498,"Kyrgyzstan"
"932","KG",2016,5055.19585107943,48727099737.248,5234721071.25919,24792290157.867,0.282780140638351,0.717219889163971,21820470532.1435,21820470532.1435,30027011229.1262,48727099737.248,0.18445810835396,0.095237198593575,0.279695306947535,"Kyrgyzstan"
"933","KG",2017,5211.93551972289,54354743731.9307,5382236757.96308,25747213972.0892,0.310818672180176,0.689181327819824,21987370253.4428,21987370253.4428,31129450730.0523,54354743731.9307,0.187617989289462,0.115493103940699,0.30311109323016,"Kyrgyzstan"
"934","KG",2018,5432.98007612369,60059756954.1925,5620268733.92631,26904485254.5556,0.32808718085289,0.671912848949432,22718792285.5594,22718792285.5594,32524753988.4819,60059756954.1925,0.180406732322832,0.104958883633009,0.285365615955842,"Kyrgyzstan"
"935","KG",2019,5126.24360444333,59232026118.6247,5601000382.52589,25961396937.3181,0.289420485496521,0.710579514503479,23034526524.4281,23034526524.4281,31562397319.844,59232026118.6247,0.141989765325226,-0.0137817879649286,0.128207977360297,"Kyrgyzstan"
"936","KZ",1996,8595.04404338556,424968328063.868,18945879864.2056,98755376436.6623,0.217324420809746,0.782675564289093,108604465999.961,108604465999.961,117701256300.868,424968328063.868,0.021313142510565,-0.00432897330850079,0.0169841692020642,"Kazakhstan"
"937","KZ",1997,8972.21891255552,435420120728.094,18480772310.2376,105261535695.601,0.222821190953255,0.777178823947906,110316163266.695,110316163266.695,123742308005.839,435420120728.094,0.0315932831990384,0.0245942861479686,0.056187569347007,"Kazakhstan"
"938","KZ",1998,9149.59419880364,430631328008.588,15788410133.408,107303132789.129,0.269264757633209,0.730735242366791,103459792243.623,103459792243.623,123091542922.537,430631328008.588,0.0450869166222402,-0.0109980969907849,0.0340888196314554,"Kazakhstan"
"939","KZ",1999,9317.17732672795,434833546911.145,17359267894.7094,108926359282.019,0.277116596698761,0.722883403301239,102754424691.618,102754424691.618,126285627176.728,434833546911.145,0.0546434988692713,0.00975827495410167,0.064401773823373,"Kazakhstan"
"940","KZ",2000,9616.32538812375,451658131837.536,19943124573.6415,102197975758.648,0.270200461149216,0.729799568653107,106927868412.181,106927868412.181,122141100332.289,451658131837.536,0.0349863344909247,0.0386920122559643,0.073678346746889,"Kazakhstan"
